incident_id,company_name,company_revenue_usd,country_hq,industry_primary,industry_secondary,employee_count,is_public_company,stock_ticker,incident_date,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_type,systems_affected,downtime_hours,data_source_primary,data_source_secondary,data_source_type,confidence_tier,quality_score,quality_grade,review_flag,notes,created_at,updated_at
2022-0119-001,BeloHorizonte Advisory Ltda.,2434679131.7,BR,52,,7205,True,BELO.SA,2022-01-19,False,2022-02-21,2022-03-01,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,BlackCat/ALPHV,suspected,727216.0,mixed,"cloud_infrastructure,SSO,customer_database,CRM",14.44,https://www.belohorizonte-advisory-lt.com/newsroom/2022/12/security-update,,company_pr,2,93.04,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0424-001,CreativeMedia Media Holdings PLC,159922087.25,GB,71,,1610,True,CREA.L,2024-04-24,True,2024-05-25,2024-06-17,ddos,,Not Available,Unknown,,56133.0,,"active_directory,VPN",53.6,https://blog.talosintelligence.com/2024/01/creativemedia-media--campaign.html,,cybersecurity_firm,3,91.34,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1225-001,Gutierrez Holdings Inc.,61355450.3,DK,52,,168,True,GUTI.CO,2024-12-25,False,2025-01-04,2025-01-11,ransomware,malware,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Unknown,,5817.0,IP,"VPN,customer_database",101.75,https://www.gutierrez-holdings-inc.com/newsroom/2024/05/security-update,,company_pr,2,78.79,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0412-002,Patriot Compass Diagnostics Group Inc.,2902506570.51,US,62,,14863,True,PCD,2023-04-12,False,2023-05-14,2023-06-15,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Turla,unknown,395948.0,IP,"SSO,ERP,website",127.57,https://www.patriot-compass-diagnosti.com/newsroom/2023/03/security-update,,company_pr,2,96.37,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0112-002,Peregrine Inn Restaurants Holdings PLC,15348833448.41,GB,72,,455296,True,PIR.L,2025-01-12,False,2025-03-14,2025-04-18,ddos,,Not Available,Scattered Spider,confirmed,56133.0,,"SSO,HR_systems",21.75,https://blog.talosintelligence.com/2025/02/peregrine-inn-restau-campaign.html,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001388069&type=8-K&dateb=20250203&owner=include&count=10,cybersecurity_firm,2,99.12,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0528-001,Eagle Wolverine Institute Corp.,4407612063.66,CA,61,,63633,False,nan,2022-05-28,False,2022-06-05,2022-07-11,ransomware,trojan,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Unknown,,36699.0,PII,"SCADA,backup_systems",40.64,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001710700&type=8-K&dateb=20220218&owner=include&count=10,,sec_filing,1,83.65,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0711-001,Harbor Prime Group Group PLC,1522942145.8,GB,44-45,,12948,True,HARB.L,2023-07-11,False,2023-08-10,2023-09-27,backdoor,ransomware,Exploitation of Unpatched VPN Appliance → Web Shell Implant → SSH Backdoor Installed → Persistent Access Maintained for 6+ Months → Bulk Data Exfiltration,Unknown,,56133.0,,"backup_systems,customer_database,file_servers,HR_systems",53.6,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001643302&type=8-K&dateb=20231013&owner=include&count=10,https://www.harbor-prime-group-group-.com/newsroom/2023/04/security-update,sec_filing,1,92.93,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1028-001,LearnMentor Education Group N.V.,221886245.3,NL,61,,4513,False,nan,2021-10-28,True,2021-11-02,2021-11-09,ransomware,,Not Available,FIN11,unknown,3480.0,health,"manufacturing_OT,CRM,VPN,payment_systems",70.57,https://www.bfdi.bund.de/decisions/2021/09/INQ-2021-00676,https://www.learnmentor-education-gro.com/newsroom/2021/10/security-update,gdpr_notification,1,80.32,Silver,,Employee Count Approximate; Sourced From LinkedIn Company Page,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0626-001,Cedar Cobalt Advisory Inc.,53448382.5,AT,54,44-45,491,False,nan,2021-06-26,False,2021-06-30,2021-07-13,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Unknown,,93306.0,mixed,"VPN,file_servers",30.42,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001018879&type=8-K&dateb=20210921&owner=include&count=10,https://www.bleepingcomputer.com/news/security/cedar-cobalt-advisory-inc-hit-by-cyberattack-2021/,sec_filing,1,62.99,Bronze,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1220-002,Detroit Authority Corp.,20091281425.11,US,92,,151663,False,nan,2025-12-20,True,2026-01-21,2026-01-31,malware,ddos,Not Available,APT41,unknown,49282.0,mixed,"ERP,cloud_infrastructure,website,email",53.6,https://www.detroit-authority-corp.com/newsroom/2025/02/security-update,,company_pr,2,88.1,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0705-002,Cypress Aero Shipping Ltd.,43519617.07,AU,48-49,62,511,True,CAS.AX,2025-07-05,False,2025-07-20,2025-07-28,phishing,,Spear-Phishing Campaign Targeting Finance Team → Credential Harvesting Through Cloned SSO Portal → Email Account Compromise → BEC Wire Transfer or Data Exfiltration,Volt Typhoon,suspected,276983.0,financial,"website,HR_systems,ERP,payment_systems,active_directory",53.6,https://www.cypress-aero-shipping-ltd.com/newsroom/2025/01/security-update,,company_pr,2,83.47,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1211-001,Palmer Bancorp Group Inc.,90376368110.43,BE,52,,282992,True,PALM.BR,2024-12-11,False,2024-12-28,2025-02-06,phishing,,Spear-Phishing Campaign Targeting Finance Team → Credential Harvesting Through Cloned SSO Portal → Email Account Compromise → BEC Wire Transfer or Data Exfiltration,Unknown,,5537.0,mixed,"cloud_infrastructure,ERP,email,website,active_directory",53.6,https://www.theregister.com/2024/05/16/palmer-bancorp-group_security_incident/,,verified_media,4,89.37,Gold,,Cross-Border Incident; Primary Filing In SEC Jurisdiction,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0327-001,Edinburgh Innovations Group PLC,1424161540.75,GB,51,,2589,True,EDIN.L,2023-03-27,False,2023-03-29,2023-04-15,supply_chain,phishing,Not Available,Hive,unknown,56133.0,,"file_servers,payment_systems,ERP,cloud_infrastructure,backup_systems",11.28,https://www.bleepingcomputer.com/news/security/edinburgh-innovations-gro-hit-by-cyberattack-2023/,https://www.edinburgh-innovations-gro.com/newsroom/2023/09/security-update,verified_media,4,79.14,Silver,,Data Exfiltration Confirmed Via Dark Web Monitoring Service,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1016-002,Cypress Forge Consulting Co.,150273938.55,US,54,,601,False,nan,2021-10-16,False,2021-12-19,2021-12-25,ransomware,,Not Available,Unknown,,56133.0,,"website,email,active_directory",85.76,https://www.edpb.europa.eu/decisions/2021/09/INQ-2021-00682,https://www.theregister.com/2021/11/16/cypress-forge-consul_security_incident/,gdpr_notification,1,78.83,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0608-001,Takahashi BioSciences Co.,44530914692.85,US,62,,198010,True,TAKA,2021-06-08,False,2021-06-18,2021-08-09,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Unknown,,56133.0,,"active_directory,cloud_infrastructure,backup_systems",79.88,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001237587&type=8-K&dateb=20211214&owner=include&count=10,https://therecord.media/2021/04/06/takahashi-biosciences-co-breached,sec_filing,1,59.73,Bronze,low_quality_score,OT/ICS Systems Affected; Physical Operations Suspended For 5 Days,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0715-002,DealGoods Markets Inc.,41230128927.45,US,44-45,,249302,True,DEAL,2022-07-15,False,2022-10-14,2022-10-18,ransomware,,Not Available,Unknown,,27696.0,mixed,"SSO,payment_systems,cloud_infrastructure,website",13.84,https://www.crowdstrike.com/blog/dealgoods-markets-in-intrusion-analysis-2022/,,cybersecurity_firm,3,70.21,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0427-001,Spectrum Citadel Group Group Inc.,328619746.27,US,42,,983,True,SPEC,2024-04-27,False,2024-05-04,2024-06-09,trojan,,Drive-By Download from Compromised Ad Network → Remote Access Trojan Deployment → Keylogger Activation → Credential Theft → Lateral Movement to File Servers,Unknown,,24495.0,credentials,website,53.6,https://krebsonsecurity.com/2024/08/spectrum-citadel-gro-breach-exposes-data/,,verified_media,4,92.31,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1018-001,Patriot Compass Diagnostics Group Inc.,2902506570.51,US,62,,14863,True,PCD,2025-10-18,False,2025-10-25,2025-12-11,apt,,Not Available,Unknown,,36780.0,PII,"SCADA,manufacturing_OT,CRM,customer_database",38.73,https://therecord.media/2025/11/03/patriot-compass-diagnosti-breached,https://www.bfdi.bund.de/decisions/2025/04/INQ-2025-00686,verified_media,4,95.19,Gold,,Incident Scope Expanded During Investigation; Initial Disclosure Understated Impact,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0831-001,Trident Wave Robotics Co.,937253476.98,US,51,,2650,True,TWR,2024-08-31,False,2024-10-02,2024-10-17,apt,,Zero-Day Exploit in Edge Device → Fileless Implant in Memory → Scheduled Task Persistence → Low-And-Slow Data Staging → Encrypted Exfiltration over DNS Tunneling,Akira,probable,2495.0,health,"payment_systems,file_servers,manufacturing_OT,website,active_directory",59.68,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001199343&type=8-K&dateb=20241006&owner=include&count=10,,sec_filing,1,57.51,Bronze,low_quality_score,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1030-001,Bristol Software Holdings PLC,421789088.24,GB,51,,937,True,BRIS.L,2024-10-30,False,2024-11-13,2025-01-20,ransomware,,Not Available,Sandworm,probable,5700.0,PII,ERP,53.6,https://www.bristol-software-holdings.com/newsroom/2024/08/security-update,https://www.theregister.com/2024/05/17/bristol-software-hol_security_incident/,company_pr,1,86.07,Gold,,Partial Remediation Completed Within 48H; Full Recovery Took 45 Days,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0608-001,FabriAlloy Industrial Corp.,5335313583.91,DK,31-33,,28617,False,nan,2025-06-08,False,2025-07-12,2025-10-19,backdoor,,Exploitation of Unpatched VPN Appliance → Web Shell Implant → SSH Backdoor Installed → Persistent Access Maintained for 6+ Months → Bulk Data Exfiltration,Unknown,,56133.0,,manufacturing_OT,53.6,https://www.fabrialloy-industrial-cor.com/newsroom/2025/06/security-update,,company_pr,2,89.34,Gold,,Initially Reported As IT Maintenance Outage; Later Reclassified As Security Incident,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1013-001,DraftConstruct Corp Group Inc.,5996687396.03,US,23,54,45311,True,DRAF,2025-10-13,False,2025-10-28,2025-11-10,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Royal,probable,30091.0,credentials,"ERP,website,active_directory",51.65,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001726873&type=8-K&dateb=20251022&owner=include&count=10,,sec_filing,1,80.72,Silver,,Data Exfiltration Confirmed Via Dark Web Monitoring Service,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0621-001,Crimson Genome Diagnostics Inc.,511354635.18,US,62,,2731,True,CGD,2021-06-21,False,2021-07-03,2021-07-17,ransomware,data_breach,Not Available,Unknown,,232826.0,mixed,"customer_database,manufacturing_OT,email,website,file_servers",77.37,https://blog.talosintelligence.com/2021/01/crimson-genome-diagn-campaign.html,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001685819&type=8-K&dateb=20210419&owner=include&count=10,cybersecurity_firm,3,97.04,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0512-001,Eagle Neuro Diagnostics Corp.,3622725612.6,DK,62,,17990,True,END.CO,2025-05-12,False,2025-11-13,2025-11-28,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,FIN7,suspected,9179.0,credentials,"website,payment_systems,manufacturing_OT,customer_database,VPN",23.33,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001418787&type=8-K&dateb=20251112&owner=include&count=10,,sec_filing,1,78.92,Silver,,Employee Count Approximate; Sourced From LinkedIn Company Page,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0202-001,Apex Aspire Learning Holdings PLC,3660849300.8,GB,61,,43640,False,nan,2022-02-02,False,2022-02-08,2022-03-28,data_breach,,Not Available,Rhysida,probable,38085.0,IP,"SCADA,customer_database,CRM,manufacturing_OT,backup_systems",53.6,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001220365&type=8-K&dateb=20220522&owner=include&count=10,,sec_filing,1,56.76,Bronze,low_quality_score,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0917-005,SignalProto Labs Holdings Co. Ltd.,1679705893.91,JP,51,,4652,False,nan,2025-09-17,False,2025-09-29,2025-10-18,ddos,phishing,Not Available,APT29,suspected,56133.0,,"email,file_servers,CRM",53.6,https://therecord.media/2025/03/22/signalproto-labs-holdings-breached,https://www.signalproto-labs-holdings.com/newsroom/2025/11/security-update,verified_media,4,75.23,Silver,,Initially Reported As IT Maintenance Outage; Later Reclassified As Security Incident,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0326-001,GuarantyBond Group Group Inc.,5717804132.62,BE,52,,20475,True,GUAR.BR,2021-03-26,True,2021-05-30,2021-07-15,phishing,,Spear-Phishing Campaign Targeting Finance Team → Credential Harvesting Through Cloned SSO Portal → Email Account Compromise → BEC Wire Transfer or Data Exfiltration,BianLian,probable,56133.0,,"SCADA,email",53.6,https://www.ico.org.uk/decisions/2021/05/INQ-2021-00695,,gdpr_notification,1,72.37,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0817-001,Belfast Fabrication Group PLC,35664152045.95,GB,31-33,,146628,True,BELF.L,2022-08-17,False,2022-08-31,2022-10-01,phishing,,Not Available,Unknown,,1049.0,mixed,"VPN,backup_systems,HR_systems,CRM",53.6,https://unit42.paloaltonetworks.com/threat-brief-belfast-fabrication--2022/,https://therecord.media/2022/03/22/belfast-fabrication-group-breached,cybersecurity_firm,3,76.97,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0204-001,Frankfurt Holdings GmbH,6361471497.37,DE,52,,22441,True,FRAN.DE,2021-02-04,False,2021-02-06,2021-03-30,apt,,Not Available,BlackBasta,suspected,6942211.0,PII,"active_directory,HR_systems,backup_systems,payment_systems",68.75,https://www.frankfurt-holdings-gmbh.com/newsroom/2021/03/security-update,,company_pr,2,71.59,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0930-001,Haifa Therapeutics Ltd.,18764843673.93,IL,62,,109966,True,HAIF.TA,2025-09-30,False,2025-11-04,2025-11-08,phishing,,Not Available,Turla,unknown,142906.0,financial,"VPN,file_servers,cloud_infrastructure,SCADA",53.6,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001767036&type=8-K&dateb=20250426&owner=include&count=10,https://therecord.media/2025/12/11/haifa-therapeutics-ltd-breached,sec_filing,1,83.88,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0331-003,Raptor Mold Systems Inc.,186386090.02,CA,31-33,,695,True,RMS.TO,2025-03-31,False,2025-09-28,2025-10-28,phishing,,Not Available,Unknown,,4842639.0,IP,"backup_systems,CRM,manufacturing_OT,SSO,active_directory",53.6,https://krebsonsecurity.com/2025/02/raptor-mold-systems--breach-exposes-data/,,verified_media,4,74.51,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0430-001,Zimmer Shipping SE,1338435671.13,DE,48-49,,7025,False,nan,2025-04-30,False,2025-07-30,2025-08-04,apt,,Not Available,REvil,confirmed,8440.0,mixed,"HR_systems,active_directory,payment_systems,SSO,VPN",50.72,https://therecord.media/2025/07/18/zimmer-shipping-se-breached,https://unit42.paloaltonetworks.com/threat-brief-zimmer-shipping-se-2025/,verified_media,3,83.79,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0221-001,Lambert Bank Ltd.,6912460611.56,IL,52,,14629,True,LAMB.TA,2025-02-21,False,2025-03-05,2025-03-15,malware,,Trojanized Installer via SEO-Poisoned Download → Fileless PowerShell Execution → Registry Run-Key Persistence → Credential Dumping via LSASS → Data Staged for Exfiltration,Turla,suspected,185823.0,IP,"customer_database,website",4.28,https://www.lambert-bank-ltd.com/newsroom/2025/12/security-update,https://www.crowdstrike.com/blog/lambert-bank-ltd-intrusion-analysis-2025/,company_pr,1,81.53,Silver,,Incident Date Based On Forensic Timeline Reconstruction (+-2 Days),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0508-002,NationalBorough Office Holdings Inc.,4605922755.66,US,92,,43047,False,nan,2025-05-08,False,2025-05-16,2025-05-27,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,FIN7,probable,58025.0,PII,"payment_systems,customer_database,SCADA,HR_systems",40.68,https://www.aepd.es/decisions/2025/08/INQ-2025-00702,,gdpr_notification,1,78.7,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0726-001,Element Sentinel Healthcare Holdings PLC,94307168.16,GB,62,,629,False,nan,2023-07-26,False,2023-08-02,2023-08-10,supply_chain,,Not Available,Akira,probable,56133.0,,"payment_systems,active_directory",53.6,https://www.element-sentinel-healthca.com/newsroom/2023/06/security-update,https://www.cnil.fr/decisions/2023/02/INQ-2023-00703,company_pr,1,90.57,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0922-001,Lindgren Petroleum Inc.,1079372515.16,US,21,62,1664,True,LIN1,2024-09-22,False,2024-09-30,2024-11-02,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Lazarus Group,probable,1911.0,mixed,"payment_systems,SSO",53.6,https://www.bleepingcomputer.com/news/security/lindgren-petroleum-inc-hit-by-cyberattack-2024/,,verified_media,4,66.06,Bronze,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0510-002,Quantum Timber Financial Holdings Inc.,56791908.85,US,52,,130,False,nan,2025-05-10,False,2025-05-14,2025-05-18,ransomware,,Not Available,Vice Society,probable,57211.0,PII,SCADA,32.65,https://www.aepd.es/decisions/2025/03/INQ-2025-00705,https://krebsonsecurity.com/2025/05/quantum-timber-finan-breach-exposes-data/,gdpr_notification,1,62.74,Bronze,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
